user_id,full_name,dob,country,pep,occupation,source_of_funds,risk_level
5651,Tom Mills,1994-09-27,Mauritania,False,Make,Salary,low
5651104270,Angela Martinez,1953-03-23,Uganda,False,"Designer, television/film set",Investments,low
5651313647,Trevor Torres,2006-02-25,Egypt,False,Fitness centre manager,Business Income,low
56519020,Shelley Clark,2006-08-26,Central African Republic,False,"Nurse, children's",Investments,medium
5652,Bradley Cole,1962-10-09,Equatorial Guinea,False,Market researcher,Investments,medium
5652018695,Alexis Smith,2006-12-29,Palestinian Territory,False,"Psychologist, sport and exercise",Salary,low
5652167920,Mark Jones,1977-09-18,Madagascar,False,"Surveyor, insurance",Investments,low
5652814130,Mary Morris,1975-12-30,Rwanda,False,"Engineer, production",Business Income,medium
5652917845,Joy Andrews,1985-02-13,New Caledonia,False,"Presenter, broadcasting",Investments,low
5653,Mr. Christopher Miles Jr.,1947-10-12,Algeria,False,Plant breeder/geneticist,Business Income,medium
5654,Dr. Karen Poole,1976-05-06,Swaziland,False,Web designer,Salary,low
5654041314,Lynn Anderson,1975-12-20,Malta,False,IT technical support officer,Investments,medium
5654101681,Tanya Schwartz,1996-03-13,Gibraltar,False,Trade union research officer,Salary,low
5654263255,Elizabeth Zuniga,1967-07-13,Austria,False,Clinical cytogeneticist,Business Income,low
5654325539,Christina Curtis,1986-04-27,Tunisia,False,Adult nurse,Salary,low
5655,Colton Watson,1971-07-01,Kenya,False,Counselling psychologist,Business Income,low
5655560825,Billy Delacruz,1964-10-06,Romania,False,"Surveyor, quantity",Salary,medium
5655715547,Michael Cooper,1952-01-14,Honduras,False,"Restaurant manager, fast food",Salary,low
5655885095,Christopher Lopez,2007-08-28,Romania,False,"Therapist, sports",Business Income,medium
5655891090,Noah Cruz,1989-04-16,Ireland,False,"Journalist, magazine",Investments,medium
5656,Benjamin Mcdaniel,2004-10-08,Pakistan,False,Travel agency manager,Investments,low
5656797672,Nicholas Martinez,1951-04-26,Vanuatu,False,"Nurse, adult",Salary,low
5657,Elizabeth Johnson,1997-02-06,Russia,True,Consultant,Crypto,high
5658,William Gilbert,1971-10-26,Madagascar,False,Aeronautical engineer,Business Income,low
5658027174,Michelle Duran,1972-08-01,Egypt,False,Multimedia specialist,Salary,low
56581562,Tabitha Carter,1979-08-03,Trinidad and Tobago,False,Music therapist,Investments,low
5658469570,Claudia Ford,1992-08-08,North Korea,True,State Entity,Unknown,high
5658793795,Sarah Wilkinson,2007-01-02,Suriname,False,"Librarian, academic",Business Income,medium
5659,Annette Dixon,1987-01-24,Monaco,False,Town planner,Salary,low
5659081729,Eric Collins,1997-06-10,Kuwait,False,Consulting civil engineer,Investments,medium
5659221223,Marissa Palmer,1975-10-16,Cocos (Keeling) Islands,False,Actuary,Investments,medium
5659307753,Brandon Mercer,1976-09-15,Gibraltar,False,"Development worker, community",Investments,medium
5659528867,Jamie Miller,2002-02-15,Iran,True,Political Party Member,Unknown,high
5659763215,Joshua Robertson,1992-09-19,Paraguay,False,Health service manager,Investments,medium
5660,Latasha King,1997-06-19,Reunion,False,"Designer, television/film set",Business Income,low
5660261943,Bobby Thomas,1981-11-22,Sao Tome and Principe,False,Product manager,Investments,low
5660302132,Margaret Gilbert,1996-02-14,Samoa,False,Secondary school teacher,Business Income,medium
5660870655,Allison Robertson,1990-11-10,Iran,True,State Entity,Unknown,high
5661,Brittney Wu,2001-09-13,Congo,False,Trade union research officer,Investments,medium
5661851904,Steven Steele,1983-01-22,Palau,False,Research scientist (life sciences),Business Income,low
5661979292,Alexis Baker,2001-04-19,Saint Vincent and the Grenadines,False,Arts administrator,Salary,medium
5662,Kathleen Nguyen,1985-06-14,Syria,True,Crypto Broker,Cash,high
566217385,Jacob Allen,1969-08-17,Hong Kong,False,Estate manager/land agent,Business Income,medium
5662342923,James Flowers,1967-04-02,Liberia,False,"Presenter, broadcasting",Business Income,medium
5662852765,Thomas Nelson,1956-06-07,Sao Tome and Principe,False,"Investment banker, corporate",Investments,medium
5662922815,Christopher Smith MD,1992-05-04,Ghana,False,Dentist,Business Income,low
5663,Angelica Stanley,1972-03-21,Bouvet Island (Bouvetoya),False,Passenger transport manager,Salary,low
5663234265,Kurt Ibarra,1971-08-09,Antigua and Barbuda,False,Police officer,Business Income,low
5663287131,Mitchell Armstrong,1947-10-18,Uzbekistan,False,Teaching laboratory technician,Business Income,low
5663403471,Scott Roman,1945-11-13,Guam,False,Trading standards officer,Business Income,low
5663555881,Christopher Price,1985-07-29,Moldova,False,"Engineer, automotive",Investments,medium
566364500,Angela Russell,1979-08-24,Sudan,False,"Teacher, secondary school",Salary,medium
5663936926,Bradley Walker,2001-05-07,Falkland Islands (Malvinas),False,"Scientist, research (life sciences)",Salary,medium
5663945957,Joanne Arnold,2007-07-29,Armenia,False,"Designer, textile",Business Income,low
5664,Amanda Bender,1973-11-09,Kenya,False,Furniture conservator/restorer,Salary,medium
5664067440,Mr. Kelly Baker,1948-07-30,Palau,False,"Designer, furniture",Investments,medium
5664463391,Grant Collier,1988-11-10,Turks and Caicos Islands,False,Passenger transport manager,Business Income,medium
566452834,Carolyn Hoffman,1985-06-15,Tonga,False,"Engineer, aeronautical",Business Income,low
5664695093,Wanda Kane,1979-07-17,Burundi,False,Environmental education officer,Business Income,low
5664733344,Janet Mcmillan,2004-04-05,Benin,False,Pensions consultant,Investments,medium
5665,Shirley Graham,1982-07-07,Andorra,False,Information systems manager,Investments,medium
5665033454,John Bradley,1990-07-30,Mali,False,"Designer, fashion/clothing",Salary,medium
5665240975,Austin Sharp,1961-05-19,Syrian Arab Republic,False,Financial manager,Investments,low
5665398499,Lisa Howell,1990-10-08,New Zealand,False,Health service manager,Investments,medium
5665550747,Edward Sanders,1998-11-07,Solomon Islands,False,"Engineer, petroleum",Salary,medium
5665558582,Jose Ewing,1998-05-21,Guam,False,Chartered certified accountant,Salary,low
5665618260,Eric Bishop,1987-10-31,Ghana,False,"Engineer, electrical",Salary,medium
5665620705,Felicia Dodson,1978-07-23,British Virgin Islands,False,Garment/textile technologist,Salary,medium
5666,Loretta Lawson,1953-01-30,Brunei Darussalam,False,"Designer, industrial/product",Salary,medium
5666034619,Jennifer Erickson,1949-01-15,Russia,True,Political Party Member,Unknown,high
5666251107,Robert Ayers,1981-09-19,Tonga,False,Educational psychologist,Business Income,low
5666459259,Tamara Taylor,1946-12-07,Antigua and Barbuda,False,Advertising copywriter,Investments,medium
5666474592,Marissa Fuller,1948-04-26,Guyana,False,Hydrogeologist,Investments,medium
5667,Carla Duncan,1997-08-23,Lebanon,False,"Therapist, art",Investments,low
5667087556,Brooke Tapia,1982-05-24,Bangladesh,False,Ranger/warden,Investments,medium
5667275968,Dale Phillips,1961-08-22,Dominican Republic,False,Tree surgeon,Investments,medium
5667728982,Cody Weber,1971-09-08,Thailand,False,"Engineer, energy",Salary,low
5667744472,Dr. Katherine Garcia,2004-07-27,Antarctica (the territory South of 60 deg S),False,Field seismologist,Salary,low
5668,Autumn Smith,1985-04-16,Togo,False,"Scientist, biomedical",Investments,low
5668702467,Devon Clark,1949-09-03,Bangladesh,False,Lexicographer,Investments,low
5669,Richard Morrow,1981-05-28,Syria,False,Crypto Broker,Cash,high
56694118,Stacy Scott,1984-07-30,Marshall Islands,False,Manufacturing systems engineer,Salary,low
5669473308,Lisa Lewis,1993-03-19,Iran,False,Passenger transport manager,Business Income,low
5669715071,Cheryl Mccall,2001-01-20,Bolivia,False,Farm manager,Salary,low
5669737140,James Brown,2002-03-24,Cuba,False,"Accountant, chartered",Business Income,medium
5669932783,Kelli Diaz,1997-07-23,Sudan,False,"Horticulturist, commercial",Salary,medium
5670,Christopher Lam,1996-06-21,Nepal,False,"Engineer, maintenance",Salary,medium
5670089916,Natalie Lutz,1998-06-30,Tunisia,False,Nutritional therapist,Salary,low
5670315778,Nicholas Graham,2000-06-16,British Virgin Islands,False,Broadcast journalist,Investments,low
5670697107,Timothy Reyes,1964-09-20,Turkey,False,Pharmacologist,Business Income,medium
5670763346,Matthew Carter,1964-08-31,Luxembourg,False,Waste management officer,Salary,medium
5671,Olivia Powers,1981-07-12,Rwanda,False,Textile designer,Business Income,medium
5671633644,Matthew Stephens,1980-06-17,Haiti,False,Community arts worker,Investments,low
567191072,John Anderson,1992-04-14,Rwanda,False,"Scientist, water quality",Investments,medium
5672,Andrew Sanchez,1988-01-08,Malawi,False,Ceramics designer,Business Income,medium
5672438828,Brandon Green,1977-06-27,Cape Verde,False,Water engineer,Investments,low
5672680812,Anthony Brown,1949-02-03,Madagascar,False,"Engineer, water",Business Income,low
5672796597,Francisco Johnson,1995-01-26,Holy See (Vatican City State),False,Public affairs consultant,Business Income,medium
5672841086,Gregory Mccall,1963-04-25,Ecuador,False,Tax adviser,Salary,low
5673,Catherine Moran,1978-06-14,Western Sahara,False,Materials engineer,Salary,medium
5673038938,Rachael Stewart,1986-04-18,Bahrain,False,"Administrator, sports",Business Income,medium
5673834143,Stephanie Robinson,1974-07-07,Dominica,False,Architectural technologist,Investments,medium
5674,Brian Cantu,1995-08-19,Peru,False,"Scientist, product/process development",Business Income,low
5674012107,Catherine Clark,1961-04-03,France,False,Music tutor,Investments,medium
5674163762,Catherine Levine,1968-03-23,Germany,False,Environmental education officer,Investments,low
56741696,Derek Joseph,1958-10-29,Reunion,False,Clinical research associate,Investments,medium
5674251514,Joseph Goodwin,2001-10-09,Nauru,False,Contractor,Investments,medium
5674332383,Bradley Hester,1987-01-18,Netherlands Antilles,False,Technical sales engineer,Investments,low
5674706553,Francisco Cannon,1975-09-22,Mozambique,False,English as a foreign language teacher,Investments,medium
5674907569,Kevin Hudson,1995-03-12,Saint Barthelemy,False,Catering manager,Investments,medium
5675,Susan Stuart,1956-03-04,Ghana,False,Trading standards officer,Investments,low
56754125,Richard Mccall,1969-01-09,Colombia,False,Information officer,Salary,medium
5675451055,Andrew Lewis,1957-06-04,Canada,False,Estate manager/land agent,Business Income,medium
5675697876,Jordan Spencer,1946-11-24,Sudan,False,Speech and language therapist,Salary,low
5676,Bobby Garcia,1948-11-13,Malta,False,Dispensing optician,Business Income,medium
5676417257,Matthew Arnold,2006-09-13,Russian Federation,False,Community pharmacist,Business Income,medium
5676450637,Keith Adkins,1955-09-05,Georgia,False,Human resources officer,Salary,low
5676678400,Todd Hudson,1992-03-13,Sao Tome and Principe,False,"Surveyor, land/geomatics",Investments,low
5676748007,Mark Evans,1991-05-19,South Africa,False,Pharmacologist,Business Income,low
5677,David Frost,1966-01-17,Syria,False,Importer,Cash,high
5677071441,Daniel Cook,1950-02-03,Portugal,False,Psychotherapist,Business Income,low
5677353991,Summer Daniel,1999-10-20,Mozambique,False,Restaurant manager,Business Income,medium
5677524059,Philip Baker,1959-03-29,Uzbekistan,False,"Runner, broadcasting/film/video",Investments,low
5677524970,Richard Mitchell,1968-04-28,Bangladesh,False,Freight forwarder,Business Income,low
5679,James Herman,1978-05-22,Christmas Island,False,Cartographer,Business Income,low
5679110610,Mitchell Frank,1979-04-14,Guam,False,Podiatrist,Salary,low
5679322872,David Taylor,1962-10-02,Portugal,False,"Psychologist, clinical",Salary,low
5680,Peggy Phelps,1951-06-28,Gabon,False,Operational investment banker,Salary,low
568059017,Jason Berry,1965-07-01,Lao People's Democratic Republic,False,IT trainer,Salary,low
5681,Scott Douglas,1971-08-02,Syria,False,Consultant,Crypto,high
5681035570,Robert Clark,2002-10-12,Croatia,False,Bonds trader,Salary,low
5681133014,Kevin Alvarez,1960-03-02,Tonga,False,Administrator,Business Income,low
5681948699,Tyler Mullins,1983-05-21,Niger,False,Homeopath,Salary,low
5682,Kevin Anderson,1968-03-27,El Salvador,False,Dealer,Salary,medium
5682080365,Rachel Cisneros,1971-05-11,North Korea,True,Political Party Member,Unknown,high
5682142459,Patricia Jordan,1959-11-29,Malta,False,Counsellor,Business Income,medium
5682536479,Jeanette Higgins,1992-05-07,Comoros,False,Automotive engineer,Salary,low
5682858918,Jaime Jenkins,1995-10-26,Guernsey,False,Fish farm manager,Investments,medium
5683,Jessica Hamilton,1968-02-12,Russia,True,Crypto Broker,Unknown,high
5683085464,Larry Gonzalez,1995-04-24,Pakistan,False,Operations geologist,Business Income,low
5683754615,Mark Perez,1968-02-17,Canada,False,Environmental education officer,Investments,medium
5683968866,Adrian Smith,1948-05-27,Philippines,False,"Chemist, analytical",Salary,medium
5684,Cassandra Mcguire,1956-11-16,Tokelau,False,Geophysical data processor,Business Income,low
5684001426,Sarah Oliver,1959-05-30,Kenya,False,Agricultural engineer,Salary,low
5684022067,Howard Hunter,1975-08-03,Dominican Republic,False,Estate manager/land agent,Business Income,low
5684290110,Richard Brennan,1981-02-27,Wallis and Futuna,False,Multimedia specialist,Investments,medium
5684531941,Jessica Smith,1969-05-08,Lesotho,False,"Engineer, land",Investments,low
5684624836,Bobby Cordova,1946-08-21,Gabon,False,English as a foreign language teacher,Business Income,low
5684843670,Diana Kaiser,1976-05-06,Cuba,False,"Therapist, drama",Investments,low
5684856730,Kathleen Lawson,1994-06-11,Israel,False,Artist,Salary,medium
5685,Alicia Miles,1958-11-27,Belarus,True,Consultant,Cash,high
5685392825,Daniel Gordon,1945-09-22,Bouvet Island (Bouvetoya),False,Lexicographer,Salary,medium
5685423755,Keith Smith,1974-09-15,Haiti,False,Community education officer,Salary,low
5685958559,Mrs. Monica Jones,1954-01-08,Nicaragua,False,Theatre stage manager,Business Income,medium
5686,Christopher Robinson,2001-05-09,Monaco,False,"Lighting technician, broadcasting/film/video",Salary,medium
5686320654,John Morgan,1948-12-16,Saint Helena,False,Press photographer,Business Income,medium
5686413449,James Clark,1950-01-02,Christmas Island,False,Planning and development surveyor,Investments,low
5686438356,Victoria Marsh,2006-02-11,Bulgaria,False,Software engineer,Salary,low
568683281,Stuart Cannon,1980-09-17,Ireland,False,Building services engineer,Salary,low
568688160,Steven Jordan,1978-10-15,Saint Martin,False,Jewellery designer,Business Income,medium
5687,James Chavez,1949-09-06,Belarus,False,Crypto Broker,Crypto,high
5687522584,Melissa Ortiz,1978-06-23,Myanmar,False,"Social research officer, government",Salary,medium
5687550863,Joanne Reyes,1952-10-31,Uruguay,False,Occupational psychologist,Business Income,low
5687596736,Cindy Mejia,1996-03-30,Jamaica,False,"Engineer, chemical",Salary,medium
5687705799,Pamela Fields,1988-02-02,Netherlands Antilles,False,Forensic scientist,Investments,low
5688,Lisa Mann,2004-05-12,Saint Pierre and Miquelon,False,"Engineer, drilling",Business Income,low
5688238299,Jennifer Shannon,1982-08-08,Latvia,False,Financial adviser,Business Income,medium
5688273099,Chelsea Davis,2003-10-04,Cayman Islands,False,Ranger/warden,Salary,low
5688491007,Ronald Rogers,1974-08-06,China,False,Merchant navy officer,Salary,low
5688763030,Antonio Turner,1989-11-04,Malta,False,Mudlogger,Business Income,medium
5689,Sheila King,2001-11-08,Uruguay,False,Homeopath,Salary,medium
5689021430,John Martinez,2005-10-10,Mayotte,False,Translator,Business Income,low
5689107026,Kathleen Wilkins,1981-08-16,Somalia,False,Waste management officer,Business Income,medium
5689460685,Robert Smith,1978-08-29,Costa Rica,False,"Scientist, research (life sciences)",Business Income,low
5689594244,Kelly Parker,1951-05-08,Angola,False,Statistician,Investments,medium
5689707346,Amy Sloan,1959-01-27,Russia,True,State Entity,Unknown,high
569,Sherry Lopez,1985-09-08,Belarus,True,Consultant,Unknown,high
